text,label
"sebuah video beredar di media sosial dengan narasi menteri keuangan sri mulyani mempermalukan para anggota dewan perwakilan rakyat dpr ketika membahas soal utang negera. dalam video, sri mulyani menyebutkan, sejak dipimpin oleh presiden joko widodo jokowi rasio utang indonesia tidak lebih dari 35 persen terhadap produk domestik bruto pdb . sri mulyani juga mengatakan bahwa jokowi telah melunasi utang negara sebanyak rp 7.000 triliun. video yang diklaim menampilkan sri mulyani mempermalukan dpr ketika rapat membahas soal utang negara salah satunya dibagikan akun facebook ini. dalam video sri mulyani memaparkan soal beberapa keberhasilan pemerintah di era jokowi dalam membayar utang negara. narasi dalam video yakni sebagai berikut sri mulyani t4mpar keras dpr sri mulyani perm4lukan habis dpr bapak biar gak nyebar hoax..... dpr srimulyani hutangnegara beritaviral beritapolitik viralbanget akun facebook tangkapan layar facebook video yang diklaim menampilkan sri mulyani mempermalukan dpr saat membahas utang negara",hoax
"presiden amerika serikat as donald trump memiliki lawan politik baru, calon wali kota new york dari partai demokrat, zohran mamdani. trump memiliki rekam jejak melontarkan hinaan terhadap para pesaingnya. belakangan, hinaan dan serangan ditujukan pada mamdani, yang merupakan seorang muslim berpandangan sosialis demokratis. jika terpilih, mamdani akan menjadi wali kota muslim pertama di new york. di media sosial, tersiar narasi yang menyebutkan, trump mengancam akan menghapus new york dari peta jika mamdani menang dalam pemilu november 2025. informasi yang menyebut trump ancam menghapus new york dari peta disebarkan oleh akun facebook ini, ini, ini, ini, dan ini. berikut narasi yang ditulis salah satu akun pada sabtu 12 7 2025 trump ancam hapus new york dari peta amerika apakah ini bentuk kebencian pada islam akun facebook tangkapan layar konten hoaks di sebuah akun facebook, sabtu 12 7 2025 , yang menyebut trump ancam menghapus new york dari peta.",hoax
alhamdulillah iuran bpjs kesehatan yang sudah nunggak bertahun tahun akan di hanguskan silahkan daftar bpjs kesehatan gratis secara online pendaftaran tidak dipungut biaya apapun. daftar sekarang melalui link di bio.,hoax
sah hari ini obama sudah menjadi presiden amerika dengan menggantikan posisi trump yang kontroversional terlihat betapa bahagianya warga as menyambut obama sebagai presiden yang sah dan berwibawa benarkah ini......barak obama di lantik jadi presiden menggantikan donald trump,hoax
"di media sosial beredar foto foto yang diklaim menunjukkan penemuan piring terbang atau unidentified flying object ufo , dan alien. narasi foto menyebutkan, ufo tersebut terjatuh di perkebunan warga, dan alien di dalamnya ditemukan tidak bernyawa. konten yang dinarasikan penemuan ufo dan alien itu dibagikan oleh akun facebook ini, ini, dan ini, pada rabu 16 7 2025 . dalam foto itu, terlihat sejumlah personel polri dan tni berdiri di dekat objek logam besar. berikut narasi yang dibagikan ditemukan ufo yang terjatuh di perkebunan warga,p0li5i dan tni temukan alien yang sudah tidak b3rn4yw4",hoax
"di media sosial beredar informasi dan tautan yang diklaim untuk pendaftaran seleksi calon pegawai negeri sipil cpns kementerian agama 2025. informasi dan tautan yang diklaim untuk pendaftaran seleksi cpns kemenag 2025 dibagikan oleh akun threads ini pada rabu 16 7 2025 . berikut narasi yang dibagikan lowongan cpns kementerian agama 2025 kementerian agama republik indonesia membuka pendaftaran cpns tahun 2025 untuk berbagai formasi di seluruh indonesia. formasi yang dibuka guru madrasah penyuluh agama penghulu analis kepegawaian arsiparis pranata humas, dan lainnya syarat umum wniusia 18 35 tahun pendaftaran melalui portal resmi link dibio yajangan lewatkan kesempatan menjadi bagian dari asn kemenag screenshot hoaks, informasi pendaftaran seleksi cpns kemenag 2025",hoax
"sebuah akun tiktok arsip mengunggah konten kolase foto dengan klaim indonesia menyerang myanmar. video itu menampilkan presiden prabowo, panglima tni jenderal tni agus subiyanto, parajurit tni polri dan wni warga negara indonesia yang diselamatkan. pengunggah konten menulis bahwa indonesia kembali menunjukkan taringnya. tanpa satu peluru, 691 wni berhasil diselamatkan dari penyekapan di myanmar. operasi senyap ini dipimpin langsung presiden prabowo, melibatkan bin, kemenlu, tni, dan relawan lintas negara. di balik keberhasilan ini, tersimpan strategi diplomasi, intelijen, dan ketegasan yang bikin junta myanmar murka. namun, benarkah indonesia menyerang myanmar untuk membebaskan wni",hoax
perang dunia ketiga resmi diumumkan dan indonesia mewajibkan warga mengikuti wajib militer,hoax
"sebuah video tentang pengobatan batu empedu menggunakan air kelapa bakar, beredar di facebook arsip . narasi dalam video itu menyebutkan, batu empedu atau batu ginjal bisa disembuhkan tanpa operasi. caranya dengan mengkonsumsi air kelapa hijau yang sebelumnya sudah dipanaskan hingga mendidih. kemudian diminum tiga kali sehari selama sembilan hari. benarkah batu empedu bisa hilang dengan air kelapa bakar",hoax
"miris imbas ulah wni di jepang yang jadi perhatian publik, pemerintah jepang akan bentuk organisasi pusat komando",hoax
jangan meminta minta atau menipu carilah rezeki yang halal ya. saya buya yahya akan memberikan bantuan sebesar dua puluh lima juta rupiah jika kamu mau berjanji untuk modal usaha bukan untuk berfoya foya karena ini amanah dari saya wa 085649919207 carilah rezeki yang halal ini untuk modal usaha jangan buat foya foya,hoax
"bundo kandung ranah minang wanita asal padang, indonesia. menjadi presiden di singapura. dan presiden pertama wanita di singapura, kren banget ibunya. gimana menurut kalian gaes",hoax
presiden prabowo subianto resmikan perpanjang sim 1xseumur hidup prabowo tidak ada lagi perpanjangan di setiap 5thn sekali sim mengemudi berlaku berlaku seumur hidup gimana menurut kalian keren banget kan.. memang seharusnya begitu lanjutkan pak bagaimana pendapat kalian,hoax
"tirto.id banjir besar melanda wilayah texas, amerika serikat pada awal juli 2025. dikutip ap news 10 7 2025 , ahli meteorologi di yale climate connection, bob henson, mengatakan bahwa bencana ini merupakan banjir daratan paling mematikan di as sejak 1976. ketika itu big thompson canyon di colorado menjadi banjir yang menewaskan 144 orang. imbas musibah ini ratusan orang dikabarkan meninggal dunia dan dinyatakan hilang. seperti yang dilaporkan anadolu, wilayah paling parah terdampak banjir ini adalah kerr county yang per rabu 9 7 2025 mencatat 95 korban kematian akibat banjir, termasuk 59 orang dewasa dan 36 anak anak. ada pula 14 orang dewasa dan 13 anak anak belum teridentifikasi. banjir yang terjadi di texas ini sontak memantik perhatian masyarakat. salah satu narasi di media sosial menyebutkan pemerintah texas meminta warganya bersumpah setia kepada israel, sebagai syarat untuk menerima bantuan bencana dari negara tersebut. inline3 img margin 20px auto max width 300px important gpt inline3 passback text align center inline4 img max width 300px important margin 20px auto gpt inline4 passback text align center periksa fakta ikrar warga texas ke israel terkait banjir 2025. foto hotline periksa fakta tirto lantas, bagaimana kebenaran tentang klaim itu benarkah pemerintah texas meminta warganya bersumpah setia kepada israel sebagai syarat untuk menerima bantuan",hoax
"muhamad adreansyah bsu yth para pejuang depisah indonesia dimanapun anda berada sesuai himbauan dari pemerintah bahwa bsu akan mencairkan rp.100 juta khusus tki tkw di negara manapun tanpa terkecuali. untuk info silahkan langsung inbox. terimakasih,",hoax
"presiden amerika serikat as donald trump tertangkap kamera mencuri medali pemain chelsea, yang menjadi juara piala dunia antarklub 2025. di media sosial, beredar video trump memasukkan medali ke saku bagian dalam jasnya. video trump tertangkap kamera mencuri medali pemain chelsea disebarkan oleh akun facebook ini pada kamis 17 7 2025 . arsipnya dapat dilihat di sini. berikut narasi yang ditulis donald trump tertangkap kamera mencuri medali para pemain di piala dunia antarklub, yang ia sendiri telah berikan penghargaan video menampilkan trump melipat tali pada medali, kemudian memasukkannya dalam saku bagian dalam jas.",hoax
"di media sosial beredar unggahan video dengan narasi yang mengeklaim jalan raya singaraja karangasem di bali ambles atau turun dari permukaan awal. unggahan beredar pada juli 2025, sehingga menimbulkan kesan bahwa peristiwa baru saja terjadi. video yang diklaim menampikan jalan raya singaraja karangasem di bali ambles pada juli 2025 dibagikan di facebook, misalnya oleh akun ini dan ini. narasi dalam video disampaikan sebagai berikut setelah jalur tabanan gilimanuk lumpuh karena jalan jebol di bajra ..kini jalur singaraja karangasem juga jebo tingkatkan kewaspadaan hati hati selalu akun facebook video yang diklaim menampilkan jalan jalan raya singaraja karangasem di bali longsor pada juli 2025penelusuran dalam keterangannya, video itu menampilkan jalan nasional singaraja karangasem, tepatnya di banjar dinas antasari, desa pacung, kecamatan kubutambahan, buleleng yang ambles pada 6 januari 2025. jalan tersebut ambles karena terkena air dari pipa perumda tirta hita buleleng yang bocor selama lima hari. jalan yang ambles yakni sepanjang 18 meter dengan lebar 3 meter. adapun pada juli 2025 tidak ditemukan informasi valid jalan singaraja karangasem ambles.",hoax
"sebuah video yang beredar luas di media sosial menampilkan warga israel memadati jalanan sambil panik berlarian. narasi di media sosial menyebutkan, mereka lari menyelamatkan diri menuju bunker karena serangan iran. video warga israel belarian menyelamatkan diri dari serangan iran disebarkan oleh akun facebook ini, ini, ini, dan ini. berikut narasi yang ditulis salah satu akun pada 20 juni 2025 warga israel berhamburan menyelamatkan diri dan berlari menuju bunker...",hoax
breaking news mantan presiden amerika barack obama menolak kebijakan trump barack obama menolak amerika ikut campur per4ng dengan iran mantan presiden amerika yang berkelas dan berhati baik menjadi contoh untuk rakyat amerika supaya menjadi negara yang adil dan bijaksana dalam menentukan kebenaran konflik terjadi di palestina dan israel akar masalah yg menjajah palestina,hoax
"beredar sebuah informasi dalam bentuk video arsip yang diunggah oleh akun x pada, sabtu 12 07 2025 menyebutkan bahwa joko widodo, mantan presiden republik indonesia ke 7. dalam video itu disebutkan bahwa laporan tersebut didapat dari seorang bernama christovita wiloto chairman. meninggalnya joko widodo disebut belum dinyatakan secara resmi oleh negara. dengan transkip video sebagai berikut jokowi diduga sudah meninggal, laporan strategis khusus, oleh christofita wiloto, chairman strategik indonesia, laporan intelijen, laporan dari intelijen kawakan kami mengabarkan bahwa sejak awal minggu ini jokowi dodo alias jokowi diduga telah meninggal dunia. kabar ini belum dinyatakan secara resmi oleh negara, tetapi telah menjadi sorotan dalam jaringan intelijen dalam dan luar negeri. transkip selengkapnya pada refrenensi .",hoax
aksi presiden rusia bukan kaleng kaleng jika militer indonesia diserang amerika dan israel vladimir putin tidak segan akan menyerang amerika dan israel secara brutal hal ini disampaikan langsung secara resmi vladimir putin di saat militer indonesia berada di gaza ngeri ngeri sedap,hoax
"mohamad fahmi fildhafi assalamualaikum warahmatullahi wabarakatuh. sahabat kami di indonesia, kawasan pasifik dinamis untuk memperkuat pertahanan kedaulatan anda dan stabilitas regional, rusia mengusulkan fasilitas pertahanan bersama di papua, indonesia. kami siap menempatkan sistem pertahanan udara five hundred di sana, perisai terkuat kami untuk langit anda. ingat, seluruh kekuatan strategis rusia, termasuk potensi nuklir kami adalah jaminan keamanan bagi kemitraan kita. ini semua tentu dengan menghormati penuh kedaulatan indonesia. bersama di papua, kita bangun stabilitas kekuatan pertahanan indonesia putin lepas keberangkatan ribuan pasukan ke indonesia",hoax
"beredar sebuah informasi arsip oleh akun x levin s brother pada selasa, 03 06 2025 yang menyebutkan bahwa adanya kebocoran nuklir di wilayah cinere, depok, dengan indeks kualitas udara aqi sebesar 483 us aqi.",hoax
"junta myanmar tidak ingin melepaskan tawanan indonesia, malah ingin perang lawan indonesia junta militer myanmar tidak mau diajak negosiasi sama indonesia malah semakin menjadi jadi, indonesia mulai menyiapkan pasukan elit untuk menyerang junta myanmar",hoax
ono surono di demo mahasiswa dan warga onosurono kdm kangdedi dedimulyadi bapaaing jabariatimewah mahasiswa warga trendingtopik fypviral fbpro reels,hoax
saat ini pt. mayora group buka lowongan kerja besar besaran di banyak posisi untuk semua kalangan terbaru.,hoax
"program bantuan masyarakat kang dedi mulyadi assalamualaikum warahmatullahi wabarakatuh, saya dedi mulyadi membuka program bantuan rp50 juta lewat akun facebook ini, bagi siapa saja yang sedang kesulitan, usaha sepi, anak belum sekolah, atau butuh biaya berobat silahkan chat saya langsung di messenger. dan saya tegaskan bantuan ini langsung dari saya dan bukan hoax sama sekali",hoax
presiden prabowo telah meresmikan pinjaman berbasis online pinjaman aman dan amanah bunga 0 tanpa agunan walaupun bi checking jelek 100 diawasi ojk pinjaman bisa semua untuk wilayah indonesia walaupun keadaan kerja di tkw cukup dengan ktp pancaran paling lama 20 30 menit di acc pinjaman,hoax
"pemerintah kembali menyalurkan bantuan subsidi upah bsu 2025 tahap ii senilai rp600 ribu kepada para pekerja aktif bagi yang belum menerima pencairan di tahap i, siap siap, karena saldo bsu rp600 ribu akan segera masuk ke rekening mulai awal juli 2025. dan bagi yang belum menerima silahkan daftar kembali",hoax
"di media sosial beredar unggahan video berupa pemberitaan yang mengeklaim pemerintah memberikan bantuan subsidi upah bsu sebesar rp 100 juta kepada tenaga kerja indonesia tki . video yang mengeklaim pemerintah memberikan bsu rp 100 juta kepada setiap tki salah satunya dibagikan akun facebook ini, ini, ini, dan ini. akun tersebut membagikan video pemberitaan di media tribun jateng. news anchor dalam video mengatakan, pemerintah menyiapkan dana bsu dengan total rp 10,72 triliun bagi tki. setiap tki diklaim akan mendapatkan rp 100 juta. bagi yang tertarik diminta untuk mengirim pesan di facebook.",hoax
"pada awal juli 2025, sejumlah wilayah di texas, amerika serikat as dilanda banjir. bencana itu menyebabkan lebih dari 130 orang meninggal dunia. kemudian, tersiar narasi di media sosial yang menyebutkan pemerintah negara bagian texas meminta warganya bersumpah setia pada israel demi mendapatkan bantuan atas bencana banjir. informasi mengenai pemerintah texas bersumpah setia pada israel demi mendapat bantuan bencana banjir disebarkan oleh akun facebook ini, ini, dan ini. berikut narasi yang ditulis salah satu akun pada jumat 11 7 2025 kalau di indonesia uang pajak habis dimakan koruptor, di texas korban banjir agar dapat bantuan pemerintah harus bersumpah setia pada israel. padahal uang pajak amerika serikat habis banyak untuk mempersenjatai israel dan memberi rakyat israel fasilitas serba gratis.",hoax
"di media sosial beredar foto presiden prabowo subianto mengadakan pertemuan dengan delegasi dari belanda. narasi foto menyebutkan, prabowo membahas tentang pelepasan aceh dan papua dari indonesia dalam pertemuan tersebut. foto pertemuan prabowo dengan delegasi belanda dibagikan oleh akun facebook ini pada 28 juni 2025. berikut narasi yang dibagikan belanda bicara tentang aceh papua probowa bisa melepas aceh papua tapi bagaimana dengan suku jawa masih banyak yang miskin tidur di kolong jembatan",hoax
"terjadi kembali ulah tki yang gak disiplin. mengakibatkan kebakaran di senta jepang. dalam kondisi mabuk, tki merebus mi instan jam 3 pagi, lalu meninggalkannya ke toilet,",hoax
imbas ulah buruk wni di jepang indonesia masuk daftar hitam,hoax
"beredar video arsip dari akun tiktok pada jumat 4 7 2025 yang menampilkan parade kendaraan tempur membawa rudal ukuran raksasa yang ditonton oleh sejumlah warga. berikut narasi lengkapnya iran mulai menunjukkan kekuatan rudal antar benua nya dunia ketar ketir melihat ini rudal terbesar di dunia ada di iran ternyata iran pamerkan rudal terbesar di dunia dengan jarak tempuh antar benua, netizen as menyesal telah menyerang iran bagaimana pendapat anda",hoax
viral jepang akan blacklist pekerja migran indonesia buntut kasus kriminal dan latihan silat di jalanan,hoax
update terkini donal trom resmi di makzulkan di dpr amerika resmi tgl 12 07 2025 breaking news trump resmi dimakzulkan menghalang halangi kongres,hoax
"gimana tanggapan kln oprasi militer indonesia menyatakan perang melawan myanmar pernyataan supmi dasco wakil ketua dpr ri jika diplomasi gagal dengan myanmar menyelamatkan wni dari peraktek perdagangan manusia, dan myanmar tetap tdk mau membantu membebaskan wni yg di sandra, indonesia secara tegas menyatakan perang",hoax
"sebuah unggahan di media sosial mengeklaim shin tae yong ditunjuk pssi untuk mendampingi patrick kluivert melatih tim nasional indonesia. sty merupakan pelatih yang membawa timnas indonesia lolos hingga babak ketiga kualifikasi piala dunia 2026 zona asia. saat ini, timnas berjuang di babak keempat untuk lolos ke piala dunia. unggahan yang mengeklaim shin tae yong ditunjuk pssi untuk mendampingi patrick kluivert melatih timnas indonesia salah satunya dibagikan akun facebook ini. akun tersebut membagikan foto shin tae yong sedang melakukan konferensi pers dan diberi keterangan sebagai berikut tangis haru sty setelah di umumkan mendampingi patrik kluivert sebagia pelatih timnas indonesia begitu cinta nya sty kepada timnas indonesia. sampai meneteskan air mata setelah pssi mengumumkan sty mendampingi patrik kuliver akun facebook video yang diklaim menampilkan shin tae yong ditunjuk untuk mendampingi kluivert melatih timnas indonesia",hoax
"pemerintah disebut telah membuka pendaftaran calon pegawai negeri sipil cpns kementerian hukum dan ham serta petugas imigrasi tahun ini. pendaftaran dibuka mulai 10 juli sampai 25 agustus 2025. pengguna media sosial menyebarkan link atau tautan yang diklaim sebagai akses untuk melakukan pendaftaran rekrutmen. informasi pendaftaran cpns kemenkumham 2025 disebarkan oleh akun facebook ini, ini, dan instagram ini. berikut narasi yang diunggah salah satu akun pada senin 14 7 2025 resmi di buka pendaftaran cpns kemenkumham petugas imigrasi 2025 persyaratan 1. laki laki perempuan2. lulusan sma smka d3 s1 s3sesuai farmasi jabatan 3. usia min 18 tahun maka 45 tahun4. sehat jasmani rohani berkelakuan baik penempatan daerah masing masing domisili pesertacara pendaftaran klik link yang ada klik link yang ada di bio",hoax
"sebuah video beredar di tiktok arsip pada 14 juli 2025, memuat klaim bahwa tentara arab saudi tiba di gaza untuk membela palestina. video itu memperlihatkan pembaca berita televisi yang menyampaikan sikap pejabat arab terkait situasi di gaza. isi konten itu menyatakan pasukan arab telah tiba di gaza untuk memerangi israel setelah melakukan genosida terhadap penduduk palestina. namun, benarkah video yang beredar memperlihatkan tentara kerajaan arab saudi sudah datang ke gaza untuk membantu palestina",hoax
"uang brics mulai keluar di publik dan bendera indonesia ada di sana,",hoax
terkini warga indo terancam blacklist oleh jepang sebab ulah oknum wni.,hoax
nazar saya khususnya yang punya rekening bank di bawah tapi saldonya kosong sini kumpul saya transfer 30.000.000 sekarang tapi ingat setelah saya transfer uangnya jangan untuk foya foya ya pasti saya bantu ini nyata bukan hanya konten,hoax
meninggal di jam 4 subuh dunia hiburan berduka inalillahi..dvnia 4rtis berdvka detik detik artis r3ndy pang4lila kritis saat acara byon kombat 3 kini dia di rumah sakit terakhir di rumah sakit jakarta selatan minta doa ya fans semoga beliau cepat di berikanlah kesembuhan amin,hoax
rupanya mikir mikir juga masih takut kalau mau lepas aceh ttng soal kelaparan bagi sukunya dipulau jawa,hoax
"terkini warga indo terancam blacklist oleh jepang sebab ulah oknum wni,",hoax
"di media sosial muncul konten dengan narasi yang mengeklaim dewan perwakilan rakyat dpr amerika serikat memakzulkan donald trump dari jabatan presiden. konten itu beredar dalam sejumlah unggahan media sosial pada juli 2025. dengan demikian, ada kesan bahwa peristiwa itu terjadi pada juli 2025. namun, narasi itu keliru dan perlu diluruskan karena informasinya keliru. narasi yang menyatakan dpr amerika serikat memakzulkan donald trump dari jabatan presiden pada juli 2025 dibagikan di facebook, contohnya melalui akun ini, ini, ini, dan ini. dalam video, presenter berita menjelaskan bahwa dpr as memakzulkan donald trump karena melakukan penyalahgunaan kekuasaan dan upaya menghalang halangi kongres. keterangan dalam video yakni sebagai berikut trump resmi dimakzulkanpresiden kontroversial akun facebook tangkapan layar facebook narasi yang mengeklaim dpr as memakzulkan trump pada juli 2025",hoax
"di media sosial beredar tautan mengatasnamakan pospay, yang diklaim sebagai akses untuk mengecek status pencairan bantuan subsidi upah bsu 2025 rp 600.000. sebagaimana diketahui, bsu dicairkan kepada pekerja yang memenuhi syarat melalui bank himbara bri, bni, btn, dan mandiri , bsi, dan layanan pospay yang dikelola pt pos indonesia. tautan mengatasnamakan pospay yang diklaim untuk mengecek pencairan bsu dibagikan oleh akun facebook ini, ini, dan ini, pada 14 juli 2025. berikut narasi yang dibagikan bsu kembali cair dapatkan rp600.000 sekarang melalui apk pospaycek status anda dan nikmati subsidi dari pemerintah untuk pekerja aktif. khusus pekerja terdaftar bpjs ketenagakerjaancair langsung ke rekening andapospay1 dot b su dot com jangan tunggu segera klaim sekarang juga. screenshot hoaks, tautan mengatasnamakan pospay dan diklaim untuk pencairan bsu 2025",hoax
"beredar unggahan media sosial berupa video yang diklaim menampilkan barack obama dilantik menjadi presiden amerika serikat menggantikan donald trump video yang diklaim menampilkan obama dilantik menjadi presiden amerika serikat menggantikan donald trump dibagikan di facebook, misalnya akun ini, ini, ini, dan ini. dalam video, tampak sejumlah orang di sebuah ruangan bertepuk tangan menyambut obama. barack obama juga bersalaman dengan beberapa orang salah satunya, mantan presiden amerika, joe biden. narasi dalam video yakni sebagai berikut sah hari ini obama sudah menjadi presiden amerika dengan mengg4ntikan posisi trump yang kontroversional terlihat betapa bahagianya warga as menyambut obama sebagai presiden yang sah dan berwibawa akun facebook video yang diklaim menampilkan obama dilantik menjadi presiden amerika menggantikan trump",hoax
"tentang rasa sakit, keluarga, dan dukungan nyata... anda tidak akan pernah tahu apa artinya sampai anda mengalaminya. ketika ayah saya meninggal, selain rasa sakit karena kehilangan, kami harus menghadapi banyaknya kamera dan penonton di pemakaman,",hoax
"unggahan klaim link resmi untuk cek status bsu rp 600 ribu berupa tulisan sebagai berikut. dukung kesejahteraan pekerja dengan bsu rp600.000program bsu kembali disalurkan untuk membantu meringankan beban ekonomi pekerja indonesia. pastikan anda termasuk penerima dengan cek status di terjamin resmi aman karena terkoneksi langsung dengan sistem kementerian ketenagakerjaan ri. jika link tersebut diklik, mengarah pada halaman situs yang meminta sejumlah data pribadi seperti nomor telegram.",hoax
"muhammad faisal yaitu warga indonesia berdarah aceh mendapatkan kepercayaan pemerintah iran untuk bergabung dengan para ilmuwan nuklir iran di fordow dan pada akhirnya dia tewas syahid oleh pengeboman amerika serikat,",hoax
"iran kembali hujani tel aviv israel dengan rudal balistik. buat netanyahu ketakutan setengah mati,",hoax
"video dengan narasi malaysia dibekukan fifa gegera langgar aturan naturalisasi itu salah satunya diunggah akun tiktok bernama dunia olahraga27, selasa 1 7 2025 lalu. dalam video itu, narator video menyebutkan malaysia dibekukan dari sepak bola dunia sampai tahun 2027 gegara naturalisasi ilegal. video itu juga menyebutkan fifa dan afc resmi menjatuhkan sanksi super berat ke malaysia. yakni, negeri jiran itu dilarang tampil di semua kompetisi internasional mulai dari kualifikasi piala dunia 2026, piala asia, hingga piala aff. masalahnya malaysia terbukti memakai pemain keturunan lewat jalur kilat, alias skema kewarganegaraan instan yang jelas jelas melanggar aturan fifa soal domisili dan garis keturunan, kata narator video. disebutkan juga semua pertandingan yang melibatkan pemain ilegal dibatalkan, dan malaysia didenda rp 30 miliar. presiden fam juga disebut dipecat dan malaysia dilarang merekrut pemain keturunan. penelusuran selengkapnya simak halaman berikut.",hoax
"innalillahi wa innalillahi rojiun, kabar duka mantan perdana menteri mahathir mohammad meninggal dunia hari ini akibat infeksi penyakit. al fatihah.. berita sedih meliput dunia hari ini..",hoax
"akun facebook dunya canary pada sabtu 14 juni 2025 membagikan video arsip yang menampilkan kim jong un yang sedang menggandeng seorang pria, kemudian terlihat ada sebuah lubang yang tiba tiba muncul mengakibatkan pria yang gandeng kim jong un tersebut jatuh ke dalam disertai takarir keharusan",hoax
"sebuah video menampilkan kubah masjid dilalap si jago merah, beredar di media sosial. peristiwa kebakaran masjid itu diklaim terjadi di piera, barcelona spanyol. pengguna media sosial mengeklaim, masjid itu sengaja dibakar beberapa hari sebelum diresmikan. video kebakaran masjid di piera, barcelona disebarkan oleh akun facebook ini pada selasa 15 7 2025 . arsipnya dapat dilihat di sini. berikut narasi yang ditulis sebuah masjid yang baru dibangun di piera, barcelona, sengaja dibakar beberapa hari sebelum peresmiannya.",hoax
"tersiar kabar mengenai 22 ekor buaya lepas dari penangkaran jatiraden di bekasi, jawa barat. narasi di media sosial menyebutkan, buaya buaya tersebut lepas akibat banjir dan kabur ke kali sunter pada minggu 14 7 2025 . informasi mengenai buaya lepas dari penangkaran jatiraden, bekasi disebarkan oleh akun facebook ini, ini, ini, ini, dan ini. berikut narasi yang ditulis salah satu akun pada senin 14 7 2025 breaking news warga pondok ranggon dan sekitar bantaran kali sunter harap waspada. sebanyak 22 ekor buaya lepas dari penangkaran di jatiraden, bekasi, jabar dan kabur ke kali sunter pada minggu 14 07 . sampai saat ini baru tertangkap 1 ekor. sisanya masih dalam pencarian oleh petugas penangkaran. selain itu, akibat dari kejadian ini akses di waduk tiu setu ditutup sementara. mohon dishare ke warga yang tinggal di sekitaran kali sunter agar tidak beraktifitas terlebih dahulu di kali sunter.",hoax
"di media sosial beredar unggahan disertai link atau tautan yang diklaim sebagai akses untuk pendaftaran calon pegawai negeri sipil cpns . periode pendaftaran dibuka mulai 7 juli sampai 28 agustus 2025. link pendaftaran cpns kemenhub juli agustus 2025 disebarkan oleh akun facebook ini, ini, ini, dan ini. informasi serupa juga beredar di instagram, seperti diunggah oleh akun ini, ini, dan ini. berikut narasi yang ditulis salah satu akun pada rabu 9 7 2025 persyaratan 1.laki laki perempuan 2. lulusan sma smka d3 s1 s3 3.usia min 18 tahun maks 45 tahun 4.sehat jasmani rohani berkelakuan baik 5.penempatan daerah masing masing domisili peserta. pendaftaran gratis tidak ada biaya apapun silahkan klik web di bio yang ingin mendaftar cpns 2025",hoax
"wakil presiden gibran rakabuming raka disebut telah resmi berkantor di papua untuk melaksanakan misi perdamaian dengan kelompok kriminal bersenjata kkb . sebuah video di media sosial menarasikan, gibran hanya akan ditemani satu paspampres dan tidak dibekali persenjataan sama sekali. informasi yang menyebut gibran berkantor di papua untuk tugas perdamaian dengan kkb disebarkan oleh akun facebook ini, ini, dan ini. berikut narasi yang ditulis salah satu akun pada rabu 9 7 2025 gibran kini resmi akan berkantor di pedalaman papua pengunggah menyertakan video berisi sejumlah klip menampilkan kegiatan gibran. kemudian, berikut narasi yang dibacakan narator wapres gibran kini resmi akan berkantor di pedalaman papua. presiden prabowo subianto secara resmi mengutus wapres gibran untuk tugas perdamaian. menurut informasi, wapres gibran akan mengutarakan ide idenya yang brilian di papua dan hanya ditemani pengawal paspampres satu orang tanpa dibekali persenjataan, karena hanya gibran satu satunya yang dipercayakan bisa mendamaikan kkb.",hoax
"pm israel akui kekalahan kami bukan israel lagi dalam perang, ada yang menang dan ada yang kalah. kami kalah. negara israel kini sudah tidak ada. kami bukan israel lagi,",hoax
"di jagat maya, terutama media sosial, beredar video yang diklaim menunjukkan drone terbaru buatan iran. dalam video itu, terlihat sekelompok orang mengelilingi sebuah mesin yang berada di landasan pacu bandara. video yang diklaim menunjukkan drone terbaru buatan iran dibagikan oleh akun facebook ini pada minggu 13 7 2025 . berikut narasi yang dibagikan waw monster drone buatan iran bikin amerika dan israel ketakutan",hoax
cek nama anda terdaftar atau tidak penyaluran dan pecairan bansos tepat sasaran langsung melalui ponsel anda program bansos 2025 kabar gembira buat yang belum dapat bantuan sosial bansos bpnt dan pkh sama sekali belum dapat atau belum cair dana bansos rp 900.000 rp 2.500.000periode tahun 2025 bisa langsung daftar. tidak dipungut biaya sedikitpun. klik tombol daftar,hoax
"langgar aturan naturalisasi, fifa hukum malaysia hingga 2027 malaysia afc fifa",hoax
hari ini rusia akhir nya resmi bantu iran dan menyatakan perang dengan israel dan as,hoax
"lowongan kerja indonesia official lowongan pekerjaan kasir pramuniaga super indo persyaratan pria wanita pendidikan minimal lulus sma,smk, atau semua jurusan usia maksimal 21 47 tahun. gaji perbulan 7 juta 15 juta. mampu bekerja keras dan bersedia bekerja secara shift. bersedia ditempatkan di super indo sesuai di daerah domisili kalian. pendaftaran disini gratis yah tdk di pungut biaya",hoax
"sebuah video yang memuat klaim bahwa rusia mengirimkan tentara ke gaza, beredar di media sosial tiktok arsip .",hoax
erick thohir minta ke polisi tidak usah lagi usut ijazah palsu jokowi. jika diusut mau mati tragis kayak laskar fpi berapa tahun yang lalu,hoax
